order_item_id,order_id,product_id,quantity,discount
1155,398,98,2,0.06
1156,398,65,3,0.1
1157,398,68,4,0.03
1158,398,39,5,0.06
1159,399,42,2,0.06
1160,399,51,2,0.26
1161,400,85,2,0.1
1162,400,67,4,0.2
1163,400,54,3,0.07
1164,400,34,4,0.28
1165,400,39,3,0.04
1166,401,94,3,0.25
1167,401,41,4,0.09
1168,401,73,4,0.23
1169,402,98,4,0.02
1170,403,46,2,0.29
1171,403,99,3,0.01
1172,403,91,2,0.06
1173,403,92,3,0.09
1174,404,4,3,0.13
1175,404,49,3,0.17
1176,404,95,2,0.24
1177,405,65,4,0.26
1178,405,14,1,0.07
1179,405,42,4,0.28
1180,405,76,4,0.29
1181,405,6,4,0.21
1182,406,32,3,0.3
1183,406,76,4,0.02
1184,406,8,3,0.08
1185,406,48,4,0.28
1186,407,61,2,0.26
1187,408,42,4,0.25
1188,409,76,3,0.17
1189,409,72,1,0.13
1190,410,74,5,0.23
1191,410,34,5,0.16
1192,410,38,1,0.04
1193,411,90,3,0.29
1194,412,99,4,0.22
1195,412,28,2,0.1
1196,412,30,4,0.11
1197,413,87,3,0.08
1198,413,96,1,0.04
1199,414,55,4,0.24
1200,414,7,5,0.02
1201,414,66,3,0
1202,414,56,1,0.29
1203,415,69,4,0.08
1204,415,43,1,0.22
1205,415,73,1,0.29
1206,416,69,2,0.24
1207,417,74,4,0.18
1208,418,97,1,0.23
1209,418,56,3,0.14
1210,419,84,3,0.02
1211,419,83,5,0.1
1212,420,100,4,0.27
1213,420,52,5,0.09
1214,420,80,4,0.01
1215,420,29,3,0.13
1216,420,34,2,0.18
1217,421,69,4,0.2
1218,421,26,5,0.28
1219,421,92,5,0.05
1220,422,27,3,0.05
1221,422,4,5,0.18
1222,423,100,2,0.16
1223,424,42,3,0.28
1224,425,26,3,0.05
1225,425,35,2,0.28
1226,426,99,3,0.01
1227,426,57,1,0.25
1228,427,4,4,0.26
1229,427,95,2,0.11
1230,427,58,4,0.12
1231,427,27,4,0.18
1232,428,12,2,0.15
1233,429,93,5,0.04
1234,429,97,2,0.04
1235,429,63,5,0.11
1236,429,41,4,0.06
1237,429,12,5,0.11
1238,430,66,1,0.28
1239,430,3,1,0.11
1240,430,54,4,0.29
1241,431,46,3,0.28
1242,432,56,3,0.07
1243,433,84,4,0.26
1244,434,36,3,0.01
1245,435,23,5,0
1246,435,67,2,0.04
1247,436,98,1,0.02
1248,436,27,3,0.11
1249,436,54,2,0.13
1250,436,23,5,0.29
1251,437,47,1,0.24
1252,437,4,4,0.06
1253,438,81,3,0.27
1254,438,34,5,0.1
1255,438,4,3,0.01
1256,438,61,1,0.22
1257,439,53,1,0.16
1258,439,98,5,0.22
1259,440,21,1,0
1260,440,29,1,0.13
1261,441,15,4,0.14
1262,442,69,4,0.04
1263,442,78,1,0.09
1264,442,61,3,0.04
1265,442,85,5,0.11
1266,443,86,1,0.14
1267,443,96,5,0.06
1268,443,29,5,0.04
1269,443,19,2,0.2
1270,443,96,1,0.22
1271,444,79,1,0.07
1272,444,33,2,0.22
1273,444,39,3,0.21
1274,445,86,5,0.16
1275,445,74,3,0.23
1276,445,17,3,0.13
1277,445,85,2,0.17
1278,446,96,4,0.19
1279,447,24,1,0.04
1280,447,5,2,0.05
1281,448,2,5,0.14
1282,448,45,2,0.19
1283,448,74,4,0.14
1284,449,59,5,0.08
1285,449,57,1,0.22
1286,450,44,3,0.3
1287,450,24,3,0.1
1288,450,63,5,0.14
1289,450,13,3,0.23
1290,450,34,1,0.23
1291,451,83,1,0.29
1292,451,17,1,0.07
1293,451,59,1,0.04
1294,451,92,3,0.04
1295,452,40,4,0.13
1296,452,11,5,0.05
1297,452,66,2,0.04
1298,453,100,1,0.06
1299,453,96,3,0.16
1300,454,73,5,0.16
1301,454,69,3,0.16
1302,455,22,3,0.05
1303,455,88,2,0.19
1304,455,80,2,0.25
1305,455,97,2,0.16
1306,455,79,4,0.26
1307,456,7,4,0.09
1308,456,67,4,0.27
1309,456,60,3,0.04
1310,457,1,1,0.08
1311,457,72,3,0.06
1312,457,94,5,0.18
1313,458,8,4,0.04
1314,459,21,2,0.12
1315,459,21,4,0.12
1316,459,25,2,0.25
1317,459,10,2,0.29
1318,460,18,4,0.04
1319,460,95,5,0.28
1320,460,20,2,0.13
1321,461,98,3,0
1322,461,16,5,0.09
1323,461,14,5,0.14
1324,462,39,1,0.16
1325,462,79,4,0.05
1326,462,97,3,0.26
1327,462,6,4,0.25
1328,463,15,4,0.13
1329,463,22,4,0.23
1330,463,29,5,0.03
1331,464,77,3,0.07
1332,464,86,4,0.25
1333,464,56,4,0.02
1334,464,14,3,0.25
1335,464,94,3,0.27
1336,465,43,4,0.2
1337,465,33,3,0.02
1338,465,13,4,0.07
1339,465,64,2,0.18
1340,465,86,3,0.03
1341,466,72,5,0.25
1342,466,49,5,0.16
1343,466,86,4,0.01
1344,466,14,5,0.25
1345,467,74,1,0.04
1346,468,47,5,0.2
1347,468,78,4,0.24
1348,469,45,4,0.26
1349,470,67,1,0.28
1350,470,81,4,0.2
1351,470,4,2,0.17
1352,470,4,3,0.03
1353,470,53,1,0.22
1354,471,46,3,0.11
1355,471,32,3,0.13
1356,471,7,3,0.14
1357,472,99,2,0.06
1358,472,99,5,0.19
1359,472,95,4,0.23
1360,473,64,1,0.1
1361,473,79,5,0.22
1362,474,41,3,0.03
1363,474,93,1,0.19
1364,475,80,4,0.19
1365,475,97,4,0.06
1366,475,91,4,0.11
1367,476,47,2,0.29
1368,476,42,1,0.03
1369,476,75,3,0.27
1370,476,90,5,0.09
1371,477,69,2,0.12
1372,477,90,1,0.06
1373,477,12,5,0.27
1374,477,85,4,0.26
1375,477,19,3,0.16
1376,478,18,4,0.03
1377,478,95,3,0.18
1378,478,11,3,0.3
1379,478,57,1,0.07
1380,479,86,3,0.01
1381,479,29,2,0.07
1382,480,57,2,0.04
1383,480,38,2,0.29
1384,481,62,4,0.12
1385,481,71,5,0.06
1386,481,24,5,0.17
1387,481,81,5,0.27
1388,481,50,3,0.21
1389,482,34,4,0.11
1390,482,31,3,0.16
1391,482,10,2,0.1
1392,483,69,5,0.04
1393,483,65,4,0.16
1394,484,78,2,0.22
1395,485,29,4,0.08
1396,485,7,4,0.19
1397,485,64,5,0.13
1398,485,22,1,0.17
1399,485,72,1,0.27
1400,486,91,2,0.02
1401,486,46,1,0.29
1402,486,36,5,0.08
1403,486,94,1,0.21
1404,487,56,2,0.3
1405,487,28,4,0.09
1406,487,90,3,0.1
1407,487,73,5,0.28
1408,488,99,5,0.29
1409,488,76,3,0.26
1410,489,7,3,0.18
1411,489,100,1,0.18
1412,489,68,4,0.22
1413,489,94,2,0.07
1414,489,77,2,0.25
1415,490,84,4,0.22
1416,491,12,1,0.28
1417,491,74,4,0.24
1418,491,49,4,0.04
1419,492,24,1,0.09
1420,492,23,4,0.26
1421,492,64,1,0.06
1422,493,26,2,0.11
1423,493,83,1,0.1
1424,493,97,1,0.16
1425,493,3,5,0.02
1426,494,8,3,0.03
1427,494,1,5,0
1428,494,42,4,0.09
1429,494,73,5,0.11
1430,494,9,2,0.06
1431,495,64,2,0.16
1432,495,45,1,0.26
1433,495,20,5,0.11
1434,495,23,4,0.21
1435,495,99,2,0.15
1436,496,4,5,0.01
1437,496,69,1,0.24
1438,496,40,3,0.03
1439,496,88,2,0.18
1440,497,13,4,0.06
1441,497,20,5,0.28
1442,498,85,5,0.25
1443,498,58,1,0.2
1444,498,9,3,0.07
1445,498,19,2,0.29
1446,499,25,4,0.01
1447,499,8,4,0.24
1448,499,85,5,0.03
1449,499,67,1,0.2
1450,500,68,5,0.17
1451,500,69,5,0.12
1452,500,70,2,0.08
1453,501,58,2,0.09
1454,501,81,4,0.12
1455,502,11,4,0.01
1456,502,14,3,0.17
1457,502,79,4,0.09
1458,502,99,3,0.23
1459,503,68,1,0.06
1460,504,40,5,0.22
1461,505,70,2,0.19
1462,505,95,1,0.16
1463,505,7,3,0.12
1464,505,46,5,0.02
1465,505,88,4,0.22
1466,506,23,5,0.11
1467,506,90,1,0.27
1468,506,13,4,0.28
1469,506,29,3,0.02
1470,506,27,4,0.06
1471,507,2,1,0.28
1472,507,27,1,0.28
1473,507,1,2,0.2
1474,507,43,2,0.3
1475,507,30,3,0.28
1476,508,6,2,0.04
1477,508,32,5,0.2
1478,508,55,5,0.21
1479,508,81,3,0.06
1480,509,53,1,0.12
1481,509,53,4,0.08
1482,509,25,4,0.08
1483,510,81,4,0.01
1484,511,17,2,0.02
1485,511,15,1,0.05
1486,511,63,1,0.06
1487,511,42,2,0.28
1488,512,88,4,0.09
1489,512,37,3,0.26
1490,512,34,1,0.23
1491,513,26,1,0.17
1492,513,64,2,0.04
1493,513,5,4,0.14
1494,513,15,2,0.01
1495,514,24,1,0.23
1496,514,9,2,0.13
1497,514,48,4,0.22
1498,514,57,5,0.23
1499,515,99,2,0.23
1500,515,93,3,0.01
1501,515,2,2,0.1
1502,515,33,2,0.11
1503,515,26,1,0.12
1504,516,38,5,0.02
1505,516,24,2,0.1
1506,517,4,4,0.02
1507,517,32,5,0.16
1508,517,72,2,0.04
1509,517,41,1,0.03
1510,518,53,5,0.16
1511,519,93,2,0.22
1512,519,42,3,0.01
1513,519,14,2,0
1514,519,1,5,0.02
1515,519,50,5,0.04
1516,520,98,1,0.17
1517,520,10,1,0.19
1518,521,74,4,0.08
1519,521,79,4,0.13
1520,521,96,2,0.2
1521,521,79,3,0.1
1522,522,62,2,0.14
1523,522,47,2,0.04
1524,522,82,2,0.29
1525,522,50,3,0.26
1526,523,95,1,0.13
1527,523,39,2,0.01
1528,523,53,5,0.26
1529,524,17,3,0.06
1530,524,52,4,0.27
1531,524,59,4,0.13
1532,524,50,4,0.11
1533,525,86,4,0.04
1534,525,68,2,0.07
1535,525,92,2,0.17
1536,526,47,4,0.16
1537,526,98,4,0.11
1538,526,40,2,0.12
1539,526,61,1,0.16
1540,526,58,3,0.27
1541,527,53,1,0.06
1542,527,44,5,0.27
1543,527,85,4,0.28
1544,527,56,2,0.28
1545,527,4,2,0.12
1546,528,35,5,0.23
1547,528,83,4,0.17
1548,529,20,4,0.09
1549,529,32,2,0.23
1550,530,41,5,0.28
1551,530,79,5,0.22
1552,530,5,1,0.24
1553,530,11,1,0
1554,531,43,1,0.09
1555,532,26,2,0.29
1556,532,40,1,0.11
1557,532,41,5,0.27
1558,533,61,3,0.21
1559,533,38,3,0.03
1560,533,72,2,0.27
1561,533,20,2,0.12
1562,534,80,4,0.05
1563,534,71,4,0.21
1564,534,36,2,0.29
1565,534,85,2,0.27
1566,534,13,1,0.04
1567,535,61,4,0.14
1568,535,99,1,0.18
1569,535,47,4,0.18
1570,535,24,4,0.27
1571,536,86,5,0.1
1572,536,44,1,0.27
1573,536,9,2,0.04
1574,536,39,4,0.28
1575,537,86,2,0.29
1576,538,38,1,0.11
1577,538,64,1,0.19
1578,538,76,4,0.3
1579,539,33,2,0.15
1580,539,67,1,0.15
1581,539,22,1,0.19
1582,540,34,4,0.3
1583,540,44,1,0.08
1584,540,98,4,0.2
1585,541,71,1,0.04
1586,541,80,1,0.22
1587,541,3,3,0.11
1588,542,49,4,0.01
1589,542,87,3,0.21
1590,542,43,3,0.24
1591,542,55,4,0.21
1592,543,45,3,0.17
1593,543,63,3,0.08
1594,544,86,1,0.24
1595,544,41,5,0.27
1596,544,3,2,0.24
1597,544,14,2,0.02
1598,545,9,2,0.17
1599,545,31,1,0.26
1600,545,2,1,0.22
1601,546,80,1,0.05
1602,546,81,4,0.19
1603,546,43,1,0.18
1604,547,91,2,0.06
1605,548,24,1,0.22
1606,549,1,4,0.24
1607,550,27,1,0.22
1608,550,50,3,0.19
1609,551,61,2,0.21
1610,551,64,5,0.21
1611,552,37,5,0.26
1612,552,8,4,0.06
1613,552,1,1,0.05
1614,552,26,3,0.04
1615,553,74,2,0.21
1616,553,90,1,0.06
1617,553,42,2,0.05
1618,553,82,5,0.09
1619,553,53,5,0.19
1620,554,55,3,0.25
1621,554,95,2,0.16
1622,555,37,2,0.02
1623,555,9,4,0.1
1624,555,94,1,0.19
1625,556,11,4,0
1626,556,96,1,0.1
1627,556,99,3,0.21
1628,556,78,1,0.17
1629,557,58,3,0.22
1630,557,62,3,0.15
1631,557,98,4,0.09
1632,558,30,5,0.05
1633,558,89,3,0.12
1634,559,42,4,0.14
1635,559,60,4,0.05
1636,559,95,4,0.13
1637,559,4,2,0.24
1638,560,81,2,0.12
1639,560,2,4,0.24
1640,560,85,2,0.05
1641,560,24,2,0.03
1642,561,61,2,0.08
1643,561,26,1,0.15
1644,561,21,3,0.25
1645,561,71,3,0.07
1646,562,78,4,0.13
1647,562,21,4,0.29
1648,562,8,3,0.29
1649,562,9,3,0.21
1650,563,38,2,0.07
1651,563,64,2,0.12
1652,563,2,3,0.19
1653,563,44,3,0.21
1654,563,55,5,0.04
1655,564,68,3,0.1
1656,564,48,2,0.11
1657,565,9,1,0.13
1658,565,54,2,0.06
1659,565,42,2,0.27
1660,565,41,4,0.24
1661,566,44,5,0.24
1662,566,90,2,0.27
1663,566,42,5,0.29
1664,566,30,5,0.18
1665,566,32,4,0.17
1666,567,41,5,0.26
1667,568,97,2,0.19
1668,568,11,5,0.15
1669,568,78,3,0.02
1670,568,50,2,0.24
1671,569,92,2,0.11
1672,569,100,1,0.14
1673,569,29,1,0.1
1674,570,62,5,0.04
1675,570,35,3,0.15
1676,570,41,5,0.26
1677,570,26,2,0.29
1678,570,77,5,0.04
1679,571,95,2,0.16
1680,572,37,2,0.24
1681,572,55,1,0.09
1682,572,27,2,0.09
1683,572,4,4,0.02
1684,572,60,2,0.13
1685,573,72,2,0.18
1686,573,98,3,0.03
1687,573,36,4,0.08
1688,573,91,5,0.14
1689,574,76,2,0.1
1690,574,3,1,0.02
1691,575,71,4,0.11
1692,575,41,4,0.17
1693,575,81,4,0.19
1694,576,23,3,0.18
1695,576,98,1,0.19
1696,576,42,5,0.23
1697,576,6,5,0.02
1698,577,64,1,0.28
1699,577,18,2,0.03
1700,578,92,2,0.03
1701,578,47,3,0.1
1702,579,44,1,0.15
1703,579,70,1,0.16
1704,579,83,4,0.21
1705,579,71,1,0.24
1706,580,21,1,0.23
1707,580,34,2,0.07
1708,580,83,5,0.01
1709,580,83,2,0.14
1710,581,29,2,0.28
1711,582,65,3,0.1
1712,582,97,4,0.01
1713,583,64,1,0.2
1714,583,90,4,0.17
1715,583,6,2,0.18
1716,584,30,5,0.15
1717,584,45,1,0.17
1718,585,66,2,0.12
1719,585,20,5,0
1720,585,81,5,0.08
1721,586,48,5,0.12
1722,586,26,5,0.08
1723,586,26,3,0.27
1724,586,51,1,0.2
1725,586,58,1,0.13
1726,587,99,4,0.06
1727,587,15,1,0.12
1728,587,14,2,0.06
1729,587,73,3,0.25
1730,587,87,2,0.27
1731,588,47,4,0.02
1732,588,81,2,0.17
1733,588,33,2,0.15
1734,589,2,2,0.25
1735,589,43,2,0.15
1736,589,93,4,0.22
1737,590,51,5,0.23
1738,590,63,4,0.17
1739,590,37,2,0.02
1740,590,14,1,0.26
1741,591,7,1,0.28
1742,591,1,3,0.13
1743,591,94,5,0.29
1744,591,13,1,0.11
1745,591,83,2,0.29
1746,592,10,3,0.13
1747,592,3,3,0.23
1748,592,16,3,0.04
1749,593,27,1,0.28
1750,593,96,1,0.26
1751,593,61,2,0
1752,593,12,2,0.14
1753,594,89,5,0.08
1754,594,3,5,0.14
1755,594,94,2,0.06
1756,594,51,4,0.01
1757,594,64,4,0.25
1758,595,23,1,0.17
1759,595,6,1,0.29
1760,595,36,3,0.22
1761,595,26,3,0.01
1762,596,25,2,0.21
1763,596,1,1,0.26
1764,596,56,5,0.29
1765,597,30,1,0.09
1766,597,12,5,0.11
1767,597,61,5,0.05
1768,597,85,3,0.22
1769,598,19,3,0.22
1770,598,45,4,0.05
1771,598,52,3,0.14
1772,598,45,3,0.04
1773,598,87,4,0.2
1774,599,47,4,0.03
1775,599,33,2,0.1
1776,599,46,4,0.14
1777,599,70,2,0.27
1778,600,65,2,0.18
1779,600,70,2,0.26
1780,600,74,2,0.29
1781,601,89,4,0.02
1782,601,54,1,0.3
1783,602,6,5,0.03
1784,602,1,3,0.28
1785,602,86,2,0.22
1786,602,88,3,0.15
1787,602,42,3,0.16
1788,603,67,4,0.07
1789,603,45,4,0.21
1790,603,14,2,0.19
1791,603,59,2,0.25
1792,604,92,1,0.27
1793,604,65,1,0.15
1794,605,89,3,0.07
1795,606,39,2,0.16
1796,606,13,2,0.01
1797,606,4,3,0.04
1798,606,24,1,0.02
1799,607,16,4,0.28
1800,607,85,4,0
1801,607,77,3,0.1
1802,607,48,2,0.09
1803,608,76,4,0.19
1804,608,76,1,0.2
1805,608,5,4,0.1
1806,608,4,3,0.21
1807,608,50,5,0.23
1808,609,89,5,0.19
1809,609,45,4,0.3
1810,609,49,1,0.29
1811,609,98,1,0.14
1812,610,12,1,0.07
1813,610,92,1,0.14
1814,610,96,3,0.07
1815,610,61,1,0.1
1816,610,71,4,0.06
1817,611,13,1,0.21
1818,611,76,1,0.28
1819,611,57,1,0.15
1820,611,60,3,0.21
1821,612,69,1,0.08
1822,612,16,5,0.15
1823,612,58,3,0.26
1824,612,6,3,0.18
1825,613,15,2,0.29
1826,613,10,2,0.14
1827,613,32,1,0.12
1828,613,96,2,0.23
1829,614,39,2,0.07
1830,615,64,2,0.21
1831,615,90,1,0.03
1832,615,18,2,0.22
1833,615,78,5,0.01
1834,615,64,3,0.24
1835,616,3,5,0.27
1836,616,48,5,0.03
1837,616,61,1,0.08
1838,616,72,4,0.02
1839,617,34,3,0.14
1840,618,32,2,0.04
1841,618,21,1,0.17
1842,618,86,2,0.13
1843,618,70,3,0.17
1844,618,62,1,0.29
1845,619,75,4,0.03
1846,619,6,2,0.06
1847,620,18,4,0
1848,620,8,5,0.24
1849,620,15,5,0.2
1850,621,68,1,0.09
1851,621,18,3,0.28
1852,621,62,2,0.06
1853,621,61,4,0.14
1854,621,13,2,0.12
1855,622,10,2,0.2
1856,622,66,2,0.26
1857,622,9,4,0.15
1858,622,10,5,0.05
1859,622,81,4,0.25
1860,623,29,3,0.12
1861,623,97,4,0.01
1862,623,42,4,0.01
1863,624,51,4,0.18
1864,624,29,2,0.14
1865,624,66,4,0.19
1866,625,31,5,0.16
1867,625,64,1,0.13
1868,626,54,1,0.17
1869,627,99,1,0.11
1870,627,51,3,0.14
1871,628,39,5,0.18
1872,628,40,4,0.15
1873,628,50,5,0.21
1874,629,77,5,0.04
1875,629,44,1,0.21
1876,629,44,5,0.16
1877,629,81,1,0.08
1878,629,35,3,0.26
1879,630,66,2,0.09
1880,630,42,2,0.17
1881,630,45,3,0.06
1882,630,43,5,0.2
1883,630,36,3,0.18
1884,631,99,5,0.27
1885,631,18,3,0.06
1886,632,92,5,0.17
1887,632,27,4,0.17
1888,632,23,1,0.22
1889,633,82,2,0.06
1890,633,82,3,0.05
1891,633,83,4,0.11
1892,634,62,3,0.28
1893,634,59,5,0.1
1894,634,33,5,0.02
1895,634,16,4,0.24
1896,635,1,1,0.06
1897,635,33,4,0.14
1898,635,71,5,0.25
1899,635,66,5,0.13
1900,636,7,4,0.19
1901,636,63,5,0.03
1902,636,56,4,0.09
1903,637,24,1,0.11
1904,637,7,1,0.25
1905,638,14,5,0.16
1906,638,17,1,0.28
1907,638,88,4,0.06
1908,639,8,1,0.03
1909,639,80,3,0.09
1910,639,31,2,0.07
1911,639,78,5,0.23
1912,639,71,3,0.25
1913,640,3,5,0.18
1914,640,98,2,0.05
1915,641,27,5,0.18
1916,641,21,1,0.17
1917,641,79,3,0.24
1918,641,16,1,0.07
1919,642,29,2,0.14
1920,642,22,2,0.28
1921,642,36,1,0
1922,642,86,3,0.13
1923,643,50,4,0.06
1924,643,13,1,0.12
1925,643,57,4,0.05
1926,643,50,5,0.23
1927,643,3,5,0.23
1928,644,87,4,0.13
1929,644,68,3,0.1
1930,645,65,5,0.12
1931,645,57,5,0.06
1932,645,19,1,0.18
1933,645,90,4,0.05
1934,646,27,2,0.09
1935,646,52,3,0.07
1936,646,38,2,0.11
1937,646,61,1,0.21
1938,647,32,1,0.14
1939,647,3,4,0.17
1940,647,47,4,0.01
1941,647,56,4,0.27
1942,647,12,4,0.08
1943,648,35,3,0.27
1944,648,34,4,0.05
1945,649,75,5,0.18
1946,649,26,1,0.29
1947,650,7,2,0.03
1948,650,21,1,0.18
1949,650,71,1,0.08
1950,651,33,4,0.04
1951,651,19,4,0.08
1952,651,24,2,0.12
1953,651,22,5,0.02
1954,651,12,5,0.02
1955,652,37,5,0.14
1956,652,55,2,0.07
1957,653,78,1,0.02
1958,653,13,3,0.25
1959,654,69,1,0.23
1960,654,71,3,0.22
1961,655,69,2,0.07
1962,655,2,3,0.26
1963,656,66,1,0.15
1964,656,8,4,0.04
1965,656,7,4,0.05
1966,657,31,5,0.25
1967,657,74,3,0.14
1968,658,23,1,0.21
1969,658,21,5,0.23
1970,658,9,4,0.04
1971,658,37,4,0.16
1972,659,87,4,0.17
1973,659,93,4,0.27
1974,659,60,5,0.11
1975,659,78,5,0.22
1976,660,97,3,0.16
1977,660,53,2,0.15
1978,660,64,2,0.24
1979,660,27,1,0.18
1980,661,39,1,0.18
1981,661,53,4,0.11
1982,661,48,1,0.09
1983,662,97,1,0.06
1984,662,100,2,0.13
1985,663,98,2,0.19
1986,663,39,4,0.07
1987,663,3,2,0.27
1988,663,33,4,0.12
1989,663,92,4,0.11
1990,664,60,2,0.12
1991,664,7,2,0.28
1992,665,38,3,0.02
1993,666,50,4,0.02
1994,666,38,3,0.25
1995,666,71,4,0.01
1996,666,62,1,0.11
1997,667,40,5,0.05
1998,667,13,2,0.22
1999,668,35,1,0.01
2000,668,28,5,0.11
2001,668,58,4,0.1
2002,668,79,4,0.1
2003,668,42,3,0.11
2004,669,75,1,0.27
2005,669,98,4,0.13
2006,669,66,1,0.2
2007,669,71,5,0.15
2008,669,20,4,0.1
2009,670,94,3,0.04
2010,670,98,2,0.03
2011,670,50,3,0.12
2012,670,6,1,0.09
2013,671,25,4,0.17
2014,671,54,2,0.13
2015,672,33,2,0
2016,672,9,2,0.26
2017,672,34,4,0.24
2018,672,29,4,0.27
2019,672,22,4,0.03
2020,673,44,5,0.22
2021,673,48,4,0.29
2022,673,34,5,0.17
2023,673,95,3,0.19
2024,674,68,2,0.2
2025,674,92,5,0.16
2026,674,36,5,0.23
2027,675,29,1,0.13
2028,675,35,3,0.28
2029,676,64,4,0.02
2030,676,76,3,0.24
2031,676,33,1,0.25
2032,677,29,2,0.26
2033,677,32,4,0.27
2034,677,13,5,0.15
2035,677,53,4,0.13
2036,677,43,3,0.02
2037,678,80,4,0.28
2038,678,85,1,0.23
2039,679,56,4,0.24
2040,680,54,4,0.29
2041,680,43,3,0.04
2042,681,63,4,0.28
2043,681,51,5,0.06
2044,682,31,3,0.07
2045,682,22,3,0.05
2046,682,42,5,0.11
2047,682,11,1,0.02
2048,683,20,5,0.13
2049,684,90,2,0.3
2050,685,61,2,0.01
2051,686,47,3,0.2
2052,686,12,1,0.05
2053,686,40,3,0.03
2054,687,11,1,0.18
2055,687,25,2,0.27
2056,687,63,1,0.08
2057,687,38,5,0.25
2058,687,10,5,0.09
2059,688,60,5,0.26
2060,689,83,5,0.03
2061,689,78,2,0.21
2062,690,51,3,0.2
2063,691,58,3,0.29
2064,691,40,3,0.2
2065,691,52,4,0.24
2066,691,31,3,0.2
2067,692,31,4,0.04
2068,692,20,1,0.02
2069,693,16,2,0.03
2070,693,58,2,0.04
2071,693,10,3,0.23
2072,693,89,3,0.17
2073,693,92,4,0.13
2074,694,83,5,0.22
2075,695,91,2,0.27
2076,695,84,1,0.11
2077,695,51,2,0.1
2078,696,5,3,0.12
2079,697,60,4,0.24
2080,697,42,4,0.04
2081,697,42,4,0.2
2082,697,97,5,0.26
2083,698,1,2,0.29
2084,698,54,1,0.15
2085,699,19,1,0.27
2086,699,31,5,0.18
2087,699,36,2,0.22
2088,700,5,1,0.19
2089,700,92,3,0.24
2090,700,48,3,0
2091,700,62,5,0.06
2092,701,43,5,0.08
2093,701,51,5,0.3
2094,702,79,2,0.13
2095,702,94,1,0.14
2096,702,93,5,0.16
2097,702,69,4,0.01
2098,702,43,1,0.12
2099,703,61,4,0.28
2100,704,74,2,0.28
2101,704,76,2,0.13
2102,704,39,1,0.25
2103,704,86,5,0.08
2104,704,34,1,0.16
2105,705,29,4,0.07
2106,706,56,1,0.29
2107,707,69,5,0.28
2108,707,3,5,0.26
2109,707,94,3,0.23
2110,708,64,5,0.06
2111,709,37,1,0.26
2112,709,50,5,0.22
2113,709,23,5,0.2
2114,709,2,4,0.02
2115,709,83,2,0.28
2116,710,13,2,0.28
2117,711,22,3,0.2
2118,711,54,2,0.27
2119,711,27,2,0.11
2120,712,40,5,0.21
2121,712,82,1,0.02
2122,712,20,1,0.26
2123,713,31,1,0.23
2124,714,23,1,0.23
2125,714,44,1,0.15
2126,714,100,5,0.14
2127,715,62,5,0.08
2128,716,46,1,0.11
2129,717,25,5,0.28
2130,717,93,1,0.27
2131,717,80,1,0.3
2132,717,21,2,0.1
2133,718,89,5,0.06
2134,718,97,3,0.01
2135,718,50,4,0.03
2136,718,66,4,0.06
2137,718,25,5,0.19
2138,719,96,1,0.29
2139,719,96,2,0.25
2140,719,100,4,0.17
2141,719,59,4,0.1
2142,719,48,2,0.27
2143,720,58,2,0
2144,721,3,3,0.19
2145,721,54,1,0.29
2146,721,60,1,0.04
2147,722,77,5,0.17
2148,723,76,2,0.14
2149,724,71,3,0.04
2150,724,5,3,0.07
2151,724,69,4,0.09
2152,724,14,1,0.28
2153,724,86,2,0.21
2154,725,20,3,0.1
2155,725,53,1,0.29
2156,725,47,1,0.15
2157,725,95,3,0.12
2158,726,37,3,0.06
2159,727,18,5,0.18
2160,728,47,1,0.03
2161,729,99,3,0.1
2162,729,16,2,0.17
2163,729,75,1,0.07
2164,730,40,5,0.23
2165,730,11,5,0.28
2166,730,89,5,0.09
2167,731,85,3,0.03
2168,731,52,1,0.09
2169,731,54,1,0.2
2170,731,35,1,0.04
2171,731,13,5,0
2172,732,6,4,0.24
2173,732,52,5,0.03
2174,732,21,5,0.28
2175,732,32,1,0.1
2176,733,84,5,0.21
2177,733,14,1,0.14
2178,734,22,5,0.07
2179,734,53,1,0.2
2180,735,74,2,0.15
2181,735,31,1,0.13
2182,735,79,4,0.06
2183,736,38,3,0.04
2184,736,76,4,0.27
2185,736,37,3,0.07
2186,736,16,4,0.08
2187,736,78,4,0
2188,737,52,5,0.06
2189,738,89,2,0.17
2190,738,83,5,0.04
2191,738,86,2,0.04
2192,739,30,2,0.22
2193,740,88,4,0.04
2194,741,36,1,0.17
2195,741,84,2,0.22
2196,742,53,1,0.1
2197,743,19,2,0.22
2198,743,16,3,0.1
2199,743,53,4,0.2
2200,743,88,3,0.13
2201,744,82,2,0.06
2202,744,46,2,0.26
2203,745,63,4,0.28
2204,745,56,1,0.08
2205,746,60,2,0.02
2206,746,8,4,0.16
2207,746,27,4,0.03
2208,746,37,2,0.09
2209,747,55,1,0.14
2210,747,98,5,0.02
2211,748,45,3,0.19
2212,748,58,2,0.21
2213,748,36,4,0.29
2214,748,35,2,0.14
2215,749,18,1,0.23
2216,749,83,4,0.12
2217,749,71,5,0.19
2218,749,19,1,0.08
2219,750,67,3,0.21
2220,750,35,5,0.24
2221,750,96,4,0.01
2222,751,14,2,0.27
2223,751,33,2,0.23
2224,751,86,5,0.26
2225,751,74,5,0.28
2226,751,81,4,0.29
2227,752,20,1,0.1
2228,753,54,5,0.1
2229,753,62,2,0.06
2230,753,94,3,0.22
2231,753,55,3,0.21
2232,753,35,5,0.06
