order_id,customer_id,order_date
4743,269,2025-05-03
4744,336,2024-08-13
4745,376,2025-06-01
4746,88,2023-12-28
4747,192,2024-01-17
4748,361,2023-10-03
4749,102,2025-09-23
4750,94,2025-10-26
4751,486,2023-08-14
4752,231,2026-03-07
4753,417,2024-03-11
4754,96,2024-02-16
4755,31,2024-01-10
4756,415,2024-01-28
4757,133,2025-04-17
4758,226,2023-08-12
4759,445,2023-12-07
4760,41,2024-08-23
4761,44,2025-02-12
4762,64,2024-07-20
4763,33,2024-12-01
4764,16,2026-04-14
4765,121,2025-09-05
4766,249,2023-07-26
4767,5,2023-05-06
4768,137,2023-01-15
4769,341,2026-04-07
4770,405,2023-03-27
4771,50,2024-03-08
4772,268,2023-01-15
4773,193,2025-12-01
4774,493,2024-06-28
4775,478,2025-09-22
4776,243,2024-11-21
4777,310,2025-05-29
4778,173,2025-01-29
4779,350,2024-12-03
4780,162,2024-05-05
4781,482,2025-01-09
4782,341,2025-03-27
4783,194,2023-04-28
4784,500,2024-12-30
4785,448,2024-11-07
4786,413,2023-07-25
4787,2,2025-07-24
4788,446,2025-04-02
4789,372,2023-10-12
4790,14,2023-09-09
4791,445,2025-12-22
4792,144,2024-05-24
4793,189,2025-07-14
4794,317,2025-08-31
4795,264,2025-04-26
4796,339,2024-01-20
4797,2,2024-10-21
4798,9,2025-01-07
4799,448,2023-04-04
4800,497,2024-10-28
4801,348,2025-06-28
4802,120,2025-09-19
4803,205,2023-06-16
4804,179,2025-05-26
4805,481,2025-09-02
4806,338,2023-07-25
4807,376,2025-02-27
4808,151,2024-02-04
4809,365,2023-10-21
4810,446,2025-12-01
4811,449,2026-03-17
4812,402,2025-10-30
4813,17,2023-09-19
4814,255,2023-06-28
4815,155,2026-01-28
4816,448,2025-08-14
4817,87,2025-07-02
4818,489,2023-08-25
4819,247,2026-01-12
4820,124,2024-05-13
4821,109,2023-12-16
4822,386,2023-07-03
4823,55,2025-06-09
4824,367,2023-03-01
4825,83,2024-10-30
4826,463,2025-02-24
4827,393,2024-07-28
4828,113,2024-06-11
4829,341,2025-09-02
4830,488,2023-09-10
4831,341,2023-10-06
4832,473,2025-12-30
4833,325,2025-10-04
4834,47,2024-11-12
4835,447,2024-04-03
4836,478,2026-03-25
4837,393,2023-05-13
4838,330,2024-12-03
4839,194,2025-02-20
4840,335,2026-02-24
4841,495,2025-06-13
4842,414,2024-04-22
4843,115,2024-06-14
4844,60,2024-08-18
4845,45,2023-08-17
4846,46,2024-11-27
4847,380,2024-01-21
4848,382,2023-08-26
4849,294,2025-01-23
4850,66,2024-10-03
4851,489,2025-02-17
4852,296,2023-01-04
4853,160,2023-05-07
4854,303,2026-01-01
4855,98,2025-03-05
4856,217,2024-10-16
4857,395,2025-01-17
4858,409,2023-09-16
4859,267,2024-03-30
4860,55,2025-03-20
4861,5,2026-01-07
4862,437,2025-08-01
4863,162,2023-10-24
4864,418,2024-08-30
4865,429,2024-03-24
4866,256,2025-07-22
4867,76,2024-08-03
4868,75,2023-03-12
4869,307,2024-10-17
4870,159,2025-10-25
4871,353,2023-09-10
4872,141,2026-03-21
4873,245,2024-03-17
4874,254,2024-08-19
4875,361,2025-02-10
4876,31,2024-11-13
4877,79,2024-03-07
4878,435,2024-04-05
4879,359,2023-04-18
4880,473,2024-01-02
4881,439,2025-09-25
4882,373,2025-03-13
4883,154,2023-11-23
4884,12,2026-01-27
4885,201,2024-11-22
4886,217,2025-08-27
4887,179,2025-03-12
4888,201,2023-05-28
4889,271,2024-08-02
4890,145,2024-02-04
4891,359,2026-01-27
4892,202,2023-07-19
4893,68,2024-10-24
4894,386,2026-04-03
4895,444,2023-04-21
4896,436,2024-09-14
4897,235,2023-12-02
4898,296,2023-10-09
4899,227,2025-09-15
4900,150,2023-10-24
4901,108,2024-03-22
4902,412,2024-02-05
4903,377,2023-01-19
4904,186,2026-03-24
4905,53,2023-10-30
4906,193,2025-05-24
4907,348,2023-12-11
4908,475,2023-04-26
4909,50,2024-12-29
4910,499,2025-08-28
4911,92,2023-04-18
4912,61,2025-11-21
4913,333,2024-11-24
4914,304,2025-06-07
4915,497,2023-11-01
4916,322,2025-04-07
4917,126,2023-03-11
4918,61,2024-05-08
4919,204,2025-09-27
4920,155,2023-12-20
4921,335,2025-02-07
4922,398,2023-07-03
4923,399,2025-08-07
4924,443,2025-02-21
4925,141,2025-06-30
4926,189,2023-01-24
4927,62,2023-08-27
4928,43,2023-09-07
4929,251,2025-11-09
4930,116,2023-02-17
4931,301,2026-03-19
4932,294,2025-09-09
4933,141,2023-07-13
4934,407,2024-01-06
4935,197,2025-09-18
4936,331,2025-06-07
4937,153,2026-03-16
4938,65,2023-07-23
4939,167,2023-05-11
4940,366,2026-01-05
4941,95,2025-04-10
4942,417,2023-02-10
4943,202,2026-02-12
4944,419,2026-01-03
4945,402,2025-12-21
4946,251,2023-05-11
4947,266,2026-04-12
4948,276,2023-09-12
4949,386,2024-02-29
4950,495,2023-08-29
4951,93,2024-01-04
4952,3,2026-02-10
4953,229,2024-10-05
4954,63,2023-03-22
4955,66,2026-03-23
4956,106,2023-11-27
4957,45,2026-02-25
4958,132,2023-03-13
4959,44,2023-09-13
4960,260,2024-09-03
4961,187,2026-01-19
4962,88,2025-05-16
4963,484,2023-01-01
4964,128,2024-09-07
4965,24,2025-11-29
4966,464,2024-08-23
4967,338,2025-12-29
4968,228,2023-10-14
4969,296,2025-10-01
4970,356,2024-10-02
4971,268,2024-12-22
4972,311,2026-01-07
4973,262,2024-03-05
4974,353,2023-07-22
4975,340,2023-04-02
4976,122,2023-03-17
4977,97,2023-10-18
4978,154,2024-03-16
4979,491,2023-10-02
4980,309,2026-02-04
4981,111,2025-01-05
4982,143,2023-09-21
4983,374,2025-05-14
4984,39,2026-01-31
4985,131,2024-06-17
4986,196,2023-12-01
4987,205,2025-07-23
4988,43,2024-06-04
4989,347,2025-05-21
4990,482,2023-10-21
4991,275,2024-02-22
4992,37,2024-07-05
4993,325,2024-01-30
4994,366,2025-02-01
4995,289,2025-11-13
4996,310,2023-12-02
4997,215,2023-11-11
4998,162,2025-06-07
4999,195,2023-02-23
5000,494,2024-05-21
